uniprot_id,phig_id
A0A068BFA5,PHIG:2809
A0A0C4DHY4,PHIG:2810
A0A0C4DHY2,PHIG:2811
G7ZK63,PHIG:2812
A0A0Q0B337,PHIG:2813
A0A0P9Y928,PHIG:2814
Q8YF74,PHIG:2815
Q0R411,PHIG:2816
Q7WP75,PHIG:2817
A0A2K8W3I0,PHIG:2818
A7F1J8,PHIG:2819
A0A0N8SZV2,PHIG:2820
Q4ZX82,PHIG:2821
Q4ZPS9,PHIG:2822
Q48BD8,PHIG:2823
Q4ZV89,PHIG:2824
A0A0F7A7U6,PHIG:2825
Q4ZX48,PHIG:2826
Q4ZX47,PHIG:2827
Q8RP13,PHIG:2828
Q48M21,PHIG:2829
Q9P8D4,PHIG:2830
A4VUT4,PHIG:2831
A4VUT3,PHIG:2832
P15926,PHIG:2833
I1RPD3,PHIG:2834
A0A098DWK6,PHIG:2835
D0C777,PHIG:2836
D0CG26,PHIG:2837
D0CDA1,PHIG:2838
Q4G4E4,PHIG:2839
A0A0E1PRN0,PHIG:2840
A0A0E1PTM5,PHIG:2841
A0A7U2R438,PHIG:2842
Q5KL01,PHIG:2843
Q4QSS2,PHIG:2844
Q54151,PHIG:2845
E2EAF6,PHIG:2846
P08179,PHIG:2847
P33221,PHIG:2848
Q6FRH8,PHIG:2849
Q6FSR7,PHIG:2850
G7TM01,PHIG:2851
G4N572,PHIG:2852
Q7WTQ9,PHIG:2853
T0KBL8,PHIG:2854
G4N7S6,PHIG:2855
Q51LD2,PHIG:2856
M4UPW3,PHIG:2857
P05220,PHIG:2858
B8N2M2,PHIG:2859
P23316,PHIG:2860
P30573,PHIG:2861
P30572,PHIG:2862
C5AG42,PHIG:2863
Q9LBJ0,PHIG:2864
Q2YPX3,PHIG:2865
I1S4P6,PHIG:2866
P9WKX3,PHIG:2867
P0A6T3,PHIG:2868
Q8XBU9,PHIG:2869
P00722,PHIG:2870
Q4WY67,PHIG:2871
Q4WBL9,PHIG:2872
J9VWG9,PHIG:2873
J9VNE8,PHIG:2874
P49605,PHIG:2875
O51712,PHIG:2876
Q0H744,PHIG:2877
Q83CA1,PHIG:2878
P30602,PHIG:2879
P30601,PHIG:2880
A0A0U5FK20,PHIG:2881
A7U5U4,PHIG:2882
Q2V9X3,PHIG:2883
A0A0D2YD74,PHIG:2884
A0A0D2XZG1,PHIG:2885
G8GLN8,PHIG:2886
A0A8F9XRT5,PHIG:2887
Q0PCA6,PHIG:2888
Q4WHC8,PHIG:2889
Q6FTT1,PHIG:2890
P9WKD1,PHIG:2891
P9WN99,PHIG:2892
G2XJR0,PHIG:2893
A1JLB7,PHIG:2894
E0SB00,PHIG:2895
E0SG93,PHIG:2896
E0SGC8,PHIG:2897
E0SHD8,PHIG:2898
E0SLG2,PHIG:2899
E0SIM9,PHIG:2900
E0SLM3,PHIG:2901
E0SH08,PHIG:2902
E0SMW8,PHIG:2903
E0SBG4,PHIG:2904
E0SMW9,PHIG:2905
E0SEI0,PHIG:2906
E0SN64,PHIG:2907
E0SDK2,PHIG:2908
E0SIN0,PHIG:2909
E0SLU4,PHIG:2910
E0SL85,PHIG:2911
Q4WP41,PHIG:2912
Q4X1I5,PHIG:2913
Q8DNW9,PHIG:2914
N4UDW5,PHIG:2915
Q00350,PHIG:2916
Q00351,PHIG:2917
Q06562,PHIG:2918
G8B820,PHIG:2919
C6GMR2,PHIG:2920
C6GPY2,PHIG:2921
Q2L8G9,PHIG:2922
Q870A3,PHIG:2923
A0A0W0EKQ2,PHIG:2924
Q6FM56,PHIG:2925
Q6FU62,PHIG:2926
Q6FIM7,PHIG:2927
Q6FMP9,PHIG:2928
A0Q710,PHIG:2929
D4HY24,PHIG:2930
D4HX67,PHIG:2931
A0A0H2XEK8,PHIG:2932
Q53643,PHIG:2933
O07911,PHIG:2934
Q2FWM7,PHIG:2935
Q2WCU9,PHIG:2936
Q2WCV0,PHIG:2937
Q2WCV5,PHIG:2938
Q2WCU7,PHIG:2939
A0A0K0GHK1,PHIG:2940
A0A0K0GH83,PHIG:2941
A0A0K0GHD4,PHIG:2942
A0A0K0GQL3,PHIG:2943
Q6WEG0,PHIG:2944
C6DD61,PHIG:2945
C6DEY6,PHIG:2946
C6DIX1,PHIG:2947
C6DCT4,PHIG:2948
B1A4F4,PHIG:2949
A0A1M5U2L7,PHIG:2950
C6DI95,PHIG:2951
Q6WEF6,PHIG:2952
C6DC70,PHIG:2953
A0A518VKC1,PHIG:2954
C6DI28,PHIG:2955
A0A1M5U341,PHIG:2956
A0A518VKX7,PHIG:2957
C6DDF7,PHIG:2958
C6DIJ6,PHIG:2959
C6D9H7,PHIG:2960
C6DKY6,PHIG:2961
C6DIX6,PHIG:2962
C6DDJ0,PHIG:2963
C6DKR0,PHIG:2964
C6DF39,PHIG:2965
Q9I194,PHIG:2966
G7TK09,PHIG:2967
E3QKL1,PHIG:2968
G1UA43,PHIG:2969
D2TU77,PHIG:2970
D2TUX9,PHIG:2971
D2TU76,PHIG:2972
D2TI49,PHIG:2973
D2TUY0,PHIG:2974
Q0P928,PHIG:2975
A0A0U1FZZ2,PHIG:2976
A0A0U1G333,PHIG:2977
A0A0U1JBY1,PHIG:2978
A0A0U1FMH1,PHIG:2979
P26976,PHIG:2980
G4MQZ2,PHIG:2981
X2GGV8,PHIG:2982
C0LF23,PHIG:2983
Q4WCZ1,PHIG:2984
Q4WNW5,PHIG:2985
Q00049,PHIG:2986
A0Q7F2,PHIG:2987
Q888Y8,PHIG:2988
A0A0B4UFC1,PHIG:2989
B0XPI3,PHIG:2990
Q4WTI4,PHIG:2991
E9EZ82,PHIG:2992
Q7Z8E9,PHIG:2993
Q96UH9,PHIG:2994
W5ZQ93,PHIG:2995
A3KLI8,PHIG:2996
P0CP22,PHIG:2997
K7NCV2,PHIG:2998
Q99Z66,PHIG:2999
A1AJK4,PHIG:3000
Q7BS42,PHIG:3001
B2CQJ9,PHIG:3002
E9NQ06,PHIG:3003
A0A0G3K3W0,PHIG:3004
X5FDX7,PHIG:3005
Q5WV98,PHIG:3006
Q5WTB2,PHIG:3007
Q5ZU32,PHIG:3008
Q5ZYD1,PHIG:3009
Q0PZG3,PHIG:3010
Q0PZG0,PHIG:3011
G4MRZ0,PHIG:3012
Q8XE85,PHIG:3013
D4GNZ9,PHIG:3014
Q86ZB5,PHIG:3015
A0A1D8PIP6,PHIG:3016
Q59MV9,PHIG:3017
P01586,PHIG:3018
P09920,PHIG:3019
P48298,PHIG:3020
P10855,PHIG:3021
P01582,PHIG:3022
P10749,PHIG:3023
P14097,PHIG:3024
P14756,PHIG:3025
P43431,PHIG:3026
Q62386,PHIG:3027
P30882,PHIG:3028
P43432,PHIG:3029
G4N7R8,PHIG:3030
Q96V66,PHIG:3031
E9F6D9,PHIG:3032
E9F971,PHIG:3033
A0A0A2JAN7,PHIG:3034
D0P1B2,PHIG:3035
C4WYV4,PHIG:3036
Q9X7H4,PHIG:3037
J5K3K8,PHIG:3038
J5JJ15,PHIG:3039
J4KMX0,PHIG:3040
J4VXB0,PHIG:3041
J4KLZ9,PHIG:3042
J5JIF8,PHIG:3043
G4MQX3,PHIG:3044
C4YFX2,PHIG:3045
Q9C410,PHIG:3046
D2X3B5,PHIG:3047
Q9HFV9,PHIG:3048
Q8NKF8,PHIG:3049
A5IYT6,PHIG:3050
D3VPS7,PHIG:3051
A5IY43,PHIG:3052
A5IYL7,PHIG:3053
A5IYN5,PHIG:3054
A5IYC8,PHIG:3055
A5IXP4,PHIG:3056
A0A165G9C3,PHIG:3057
D4IAW2,PHIG:3058
D4IBH1,PHIG:3059
D4ICB6,PHIG:3060
D4I974,PHIG:3061
D5AGD5,PHIG:3062
G4MWK9,PHIG:3063
G4NFW7,PHIG:3064
A4QTE3,PHIG:3065
E0SBX4,PHIG:3066
E0SMB4,PHIG:3067
Q01565,PHIG:3068
Q00359,PHIG:3069
I1RFN8,PHIG:3070
Q9UWE7,PHIG:3071
V9W6M6,PHIG:3072
Q6A2T2,PHIG:3073
Q8UID9,PHIG:3074
F7UA14,PHIG:3075
Q8PM59,PHIG:3076
A0A081HZA4,PHIG:3077
A0A0A2LNP0,PHIG:3078
Q5AJ82,PHIG:3079
P13128,PHIG:3080
F9X691,PHIG:3081
Q1RPI4,PHIG:3082
I1RG07,PHIG:3083
D4III8,PHIG:3084
O14439,PHIG:3085
G4MZ98,PHIG:3086
G4N1N6,PHIG:3087
A4QVH4,PHIG:3088
G4NC17,PHIG:3089
G4MXC5,PHIG:3090
G4N3U4,PHIG:3091
G4N2X9,PHIG:3092
Q4UWF4,PHIG:3093
J4KNK0,PHIG:3094
A0A0H2ZR57,PHIG:3095
P62576,PHIG:3096
A0A0H2ZPC1,PHIG:3097
A0A384JYH5,PHIG:3098
A0A0F5B4S7,PHIG:3099
P18013,PHIG:3100
Q79CK7,PHIG:3101
A0A0D1DP45,PHIG:3102
Q1KSF2,PHIG:3103
Q8IEJ6,PHIG:3104
Q8P471,PHIG:3105
Q4USG7,PHIG:3106
J9VX38,PHIG:3107
Q8Y619,PHIG:3108
Q8ZS09,PHIG:3109
Q8YAL3,PHIG:3110
L7N681,PHIG:3111
G4MV99,PHIG:3112
G4MRM6,PHIG:3113
G4N0U1,PHIG:3114
G4N8D9,PHIG:3115
G4N2B2,PHIG:3116
G4N881,PHIG:3117
P0A1D7,PHIG:3118
J9VXE1,PHIG:3119
J9VRX1,PHIG:3120
Q5AHG6,PHIG:3121
A0A068C8U8,PHIG:3122
K7QUT8,PHIG:3123
J7QX79,PHIG:3124
Q48473,PHIG:3125
O51189,PHIG:3126
A0A0P0AID0,PHIG:3127
Q9HUV7,PHIG:3128
J9N2X8,PHIG:3129
Q4WJ81,PHIG:3130
Q9UQZ1,PHIG:3131
G2WZM1,PHIG:3132
Q0UI05,PHIG:3133
Q0UI00,PHIG:3134
Q5KAG0,PHIG:3135
J9VQQ3,PHIG:3136
J9VDQ4,PHIG:3137
Q9PL71,PHIG:3138
C4B8B7,PHIG:3139
Q9HYU3,PHIG:3140
A0A2C9WXX7,PHIG:3141
A0A168D336,PHIG:3142
A0A160HAV3,PHIG:3143
P9WJV0,PHIG:3144
P9WJV2,PHIG:3145
Q2FV99,PHIG:3146
Q8GM81,PHIG:3147
P0C7J1,PHIG:3148
J4VTY1,PHIG:3149
Q6PWX2,PHIG:3150
E4TDA5,PHIG:3151
Q9UVQ4,PHIG:3152
Q00523,PHIG:3153
Q9HFW0,PHIG:3154
Q00903,PHIG:3155
Q9KM62,PHIG:3156
Q4P380,PHIG:3157
A0A125YV82,PHIG:3158
A0A125YY88,PHIG:3159
S7WL17,PHIG:3160
J9VW44,PHIG:3161
F4RBY2,PHIG:3162
Q5A5U4,PHIG:3163
F8ILW3,PHIG:3164
G3XDB9,PHIG:3165
Q87W48,PHIG:3166
Q9EXF7,PHIG:3167
A0A0A2KLD7,PHIG:3168
Q9Y7A1,PHIG:3169
Q9SPD4,PHIG:3170
Q5A4F3,PHIG:3171
Q46941,PHIG:3172
A0A454APR1,PHIG:3173
J9VWZ9,PHIG:3174
Q4P4C1,PHIG:3175
Q5A2T6,PHIG:3176
G2XDH0,PHIG:3177
F5HEE7,PHIG:3178
F5HI53,PHIG:3179
F5HES2,PHIG:3180
F5HIG3,PHIG:3181
F5HE41,PHIG:3182
F5HDB1,PHIG:3183
A0A0H3P014,PHIG:3184
A0A0H3NYG4,PHIG:3185
H9L477,PHIG:3186
D2TJZ5,PHIG:3187
G8BJ61,PHIG:3188
A0A448KH25,PHIG:3189
A0A448KH61,PHIG:3190
A0A448KH20,PHIG:3191
D2TIS0,PHIG:3192
A0A088MWZ0,PHIG:3193
A0A0E0SNE8,PHIG:3194
I1RFM2,PHIG:3195
A0A098DJ84,PHIG:3196
I1RE80,PHIG:3197
J7M3X4,PHIG:3198
Q8P877,PHIG:3199
Q5KBN3,PHIG:3200
A9R9G8,PHIG:3201
Q4WPQ8,PHIG:3202
A0A1B2VWB5,PHIG:3203
G0T3B3,PHIG:3204
G2X8Y4,PHIG:3205
D8N152,PHIG:3206
A3RV46,PHIG:3207
Q8XRI9,PHIG:3208
Q8XRI3,PHIG:3209
Q8XTA1,PHIG:3210
A0A0H2XJD2,PHIG:3211
B9WKI2,PHIG:3212
B9WN82,PHIG:3213
A0A2T0ANK5,PHIG:3214
G4NDR3,PHIG:3215
Q51UJ9,PHIG:3216
G4NC26,PHIG:3217
Q52EB3,PHIG:3218
Q51Y68,PHIG:3219
A0A2X6J1R3,PHIG:3220
A0A0G3K3H0,PHIG:3221
Q9I4X3,PHIG:3222
Q4WNY2,PHIG:3223
A0A194VKY8,PHIG:3224
A0A194VQ92,PHIG:3225
A0A194W3E0,PHIG:3226
A0A194VK59,PHIG:3227
A0A194W2D2,PHIG:3228
A3GTF1,PHIG:3229
A5F6S0,PHIG:3230
Q2VSW6,PHIG:3231
Q2VSW5,PHIG:3232
Q83C69,PHIG:3233
G4N0K3,PHIG:3234
G4MSL8,PHIG:3235
G4NIX0,PHIG:3236
B2SN05,PHIG:3237
B2SR06,PHIG:3238
Q4Q597,PHIG:3239
I1RE83,PHIG:3240
Q2PBY8,PHIG:3241
B7TQL9,PHIG:3242
Q00950,PHIG:3243
Q59PJ5,PHIG:3244
Q56889,PHIG:3245
P31489,PHIG:3246
A0A1P8YR90,PHIG:3247
G4N7Y2,PHIG:3248
G4NCR0,PHIG:3249
G5EH08,PHIG:3250
G4NAY4,PHIG:3251
G4NLU9,PHIG:3252
G5EH26,PHIG:3253
A6SDQ3,PHIG:3254
M1WES1,PHIG:3255
M1W4B7,PHIG:3256
G4N9W2,PHIG:3257
A6VF14,PHIG:3258
A6VCH8,PHIG:3259
A0A8E5HY10,PHIG:3260
A0A177DLA2,PHIG:3261
Q4ZYH0,PHIG:3262
Q6LAD6,PHIG:3263
E0XG07,PHIG:3264
F9F510,PHIG:3265
F9F8S3,PHIG:3266
F9FH56,PHIG:3267
N4VA68,PHIG:3268
N4VBG2,PHIG:3269
Q1HA66,PHIG:3270
A0A069PXM1,PHIG:3271
Q9I5Q4,PHIG:3272
S4UKV2,PHIG:3273
F3REN8,PHIG:3274
A0A8F5VT34,PHIG:3275
A0A8F5VS00,PHIG:3276
A0A8F5VTG7,PHIG:3277
A0A0H2X6Q9,PHIG:3278
A0A0H2X8G8,PHIG:3279
A0A0H2X2G8,PHIG:3280
B0RTU5,PHIG:3281
Q5A687,PHIG:3282
Q5AP90,PHIG:3283
Q59KJ7,PHIG:3284
Q59R28,PHIG:3285
Q5AD72,PHIG:3286
Q59WF4,PHIG:3287
Q0GBR6,PHIG:3288
Q4WV27,PHIG:3289
G2WVY4,PHIG:3290
A0A2J9HL87,PHIG:3291
A0A2J9HLA0,PHIG:3292
P23865,PHIG:3293
C7LAK4,PHIG:3294
A0A0K0GFX3,PHIG:3295
Q9RGS9,PHIG:3296
G4NC35,PHIG:3297
G4MNM6,PHIG:3298
G4N6P9,PHIG:3299
A0A023Y9U3,PHIG:3300
Q2YPB1,PHIG:3301
J8T0G0,PHIG:3302
J8SWL0,PHIG:3303
P9WIB1,PHIG:3304
P9WIB3,PHIG:3305
P9WIB5,PHIG:3306
Q5A5S3,PHIG:3307
A0A1D8PNL1,PHIG:3308
A0A097IB07,PHIG:3309
Q9HZK0,PHIG:3310
G3XCT7,PHIG:3311
A0A384KQ49,PHIG:3312
O68698,PHIG:3313
A0A384KVC5,PHIG:3314
A0A380PJQ0,PHIG:3315
G4N8B1,PHIG:3316
G4NGP0,PHIG:3317
G4NCL5,PHIG:3318
G4MVB6,PHIG:3319
G4NIP2,PHIG:3320
G4MKW8,PHIG:3321
G4MS40,PHIG:3322
G4NEF1,PHIG:3323
G4NIR9,PHIG:3324
G4NL37,PHIG:3325
G4N4U0,PHIG:3326
G4MUW5,PHIG:3327
A4QYF9,PHIG:3328
G4MRQ6,PHIG:3329
G4MRS8,PHIG:3330
G4MSS9,PHIG:3331
G4N3K2,PHIG:3332
G4MZS1,PHIG:3333
G4NIB5,PHIG:3334
G4MRI4,PHIG:3335
G4MUI1,PHIG:3336
G4MNG8,PHIG:3337
G4MZS7,PHIG:3338
G4NC47,PHIG:3339
G4N9G6,PHIG:3340
G4MPA8,PHIG:3341
G4NIU3,PHIG:3342
G4NHW9,PHIG:3343
G4MQ91,PHIG:3344
G4NES9,PHIG:3345
G4NF05,PHIG:3346
G4MQ72,PHIG:3347
G4MRV1,PHIG:3348
G4MSV0,PHIG:3349
G4NIS9,PHIG:3350
G4MSX7,PHIG:3351
G4ML19,PHIG:3352
G4MS58,PHIG:3353
G4MRP7,PHIG:3354
G4MPP9,PHIG:3355
G4N7R4,PHIG:3356
G4MRB0,PHIG:3357
A0A1B7YJY4,PHIG:3358
Q696X2,PHIG:3359
P0C7Z2,PHIG:3360
P0C7Y0,PHIG:3361
P0C817,PHIG:3362
P0C804,PHIG:3363
Q45409,PHIG:3364
G4N3H1,PHIG:3365
S3MI24,PHIG:3366
S3MF12,PHIG:3367
A0A0H3KAB5,PHIG:3368
A0A0H3PCP5,PHIG:3369
A0A649QZH5,PHIG:3370
G4MSZ4,PHIG:3371
G4N1A1,PHIG:3372
Q9ZHG7,PHIG:3373
A0A069AWT6,PHIG:3374
A0A095RDM0,PHIG:3375
Q5AGY8,PHIG:3376
A0A0D1E6R6,PHIG:3377
A0A0D1CVX2,PHIG:3378
O74271,PHIG:3379
B3GV24,PHIG:3380
Q83EQ0,PHIG:3381
Q83EH4,PHIG:3382
A0A0K2E3Q5,PHIG:3383
A0A0Z9GQC2,PHIG:3384
A0A384JR79,PHIG:3385
A0A384K2E5,PHIG:3386
B8NQE4,PHIG:3387
P9WKQ1,PHIG:3388
Q9UUS7,PHIG:3389
Q9UUS8,PHIG:3390
B2HKK6,PHIG:3391
Q180C8,PHIG:3392
D0NN72,PHIG:3393
D0N0J7,PHIG:3394
D0NMF6,PHIG:3395
D0N6D2,PHIG:3396
D0NCC1,PHIG:3397
O33976,PHIG:3398
P43261,PHIG:3399
Q2YPI9,PHIG:3400
Q63K74,PHIG:3401
Q63K73,PHIG:3402
Q6RKG2,PHIG:3403
A0A031WJD5,PHIG:3404
A0A5A4WCC8,PHIG:3405
N1J7E2,PHIG:3406
N1JJH4,PHIG:3407
Q8PBY5,PHIG:3408
A2I2W2,PHIG:3409
Q9HV59,PHIG:3410
Q87CH2,PHIG:3411
A0A0E3C5K7,PHIG:3412
Q8J0E1,PHIG:3413
Q66WP9,PHIG:3414
Q5APU3,PHIG:3415
A0A0E0SHK9,PHIG:3416
A0A098DMW0,PHIG:3417
I1RC71,PHIG:3418
G4MTK9,PHIG:3421
A0A2R2Z560,PHIG:3422
A0A2R2Z570,PHIG:3423
L7NCR0,PHIG:3424
L7NCS1,PHIG:3425
A0A2R2Z561,PHIG:3426
A0A2R2Z572,PHIG:3427
A0A2R2Z564,PHIG:3428
A0A2R2Z575,PHIG:3429
A0A2R2Z552,PHIG:3430
A0A2R2Z574,PHIG:3431
Q4WF54,PHIG:3432
Q4WR83,PHIG:3433
A0A1S6KZ79,PHIG:3434
A0A1S6KZ87,PHIG:3435
G4N7A0,PHIG:3436
B5S9S2,PHIG:3437
B5S9S1,PHIG:3438
B5S9S0,PHIG:3439
B5S9R9,PHIG:3440
B5S9R8,PHIG:3441
B5S9R7,PHIG:3442
C3T032,PHIG:3443
B2SMH5,PHIG:3444
C5A9K2,PHIG:3445
D4I3P5,PHIG:3446
D4I4B4,PHIG:3447
A0A0D5BX39,PHIG:3448
Q9C1R5,PHIG:3449
Q7Z9J3,PHIG:3450
A0A0H3NXZ9,PHIG:3451
A3M1G3,PHIG:3452
I1REF2,PHIG:3453
A0A0H2X5Q6,PHIG:3454
A0A0H2WXT5,PHIG:3455
A0A0H2XHD4,PHIG:3456
C5M2V0,PHIG:3457
A0A125SDP7,PHIG:3459
A0A0H3B2K4,PHIG:3460
J4UTE1,PHIG:3461
E9F4P0,PHIG:3462
T0KEV9,PHIG:3463
B0Y650,PHIG:3464
B0Y2W1,PHIG:3465
B0Y9D7,PHIG:3466
A0A0D6G9U1,PHIG:3467
Q9UW18,PHIG:3468
Q5AL16,PHIG:3469
W6EL00,PHIG:3470
P11557,PHIG:3471
A0A059SVJ2,PHIG:3472
E9ESS9,PHIG:3473
E9EX34,PHIG:3474
E9EJ96,PHIG:3475
E9EZF4,PHIG:3476
E9EWM2,PHIG:3477
E9F0W4,PHIG:3478
E9EU30,PHIG:3479
E9EW91,PHIG:3480
E9EWV4,PHIG:3481
E9EYM7,PHIG:3482
A0A0K0MJJ9,PHIG:3483
A0A0K0MK68,PHIG:3484
Q57RZ3,PHIG:3485
Q57PB8,PHIG:3486
O53340,PHIG:3487
Q1R2U0,PHIG:3488
Q5GVN1,PHIG:3489
Q02QT9,PHIG:3490
Q4P5N0,PHIG:3491
D0MS08,PHIG:3492
D0NL74,PHIG:3493
D0NX76,PHIG:3494
P43064,PHIG:3495
Q9P932,PHIG:3496
Q5AP71,PHIG:3497
B8N6C9,PHIG:3498
Q4X1B0,PHIG:3499
D3QJB2,PHIG:3500
Q8Z2I7,PHIG:3501
I2DB61,PHIG:3502
B6VCT6,PHIG:3503
G4MPJ4,PHIG:3504
G4N0E4,PHIG:3505
H6SB05,PHIG:3506
Q8PLI3,PHIG:3507
Q6F4K2,PHIG:3508
Q6F4M1,PHIG:3509
O69729,PHIG:3510
P9WGN1,PHIG:3511
P96368,PHIG:3512
P9WGL5,PHIG:3513
P9WMF9,PHIG:3514
O69730,PHIG:3515
P9WGL3,PHIG:3516
P9WGM5,PHIG:3517
Q00313,PHIG:3518
A0A0F6B1W8,PHIG:3519
A0A0F6BA89,PHIG:3520
A0A0F6B1W9,PHIG:3521
A0A0F6B1X1,PHIG:3522
A0A0F6B1X0,PHIG:3523
I1RVA6,PHIG:3524
I1RW14,PHIG:3525
I1RVU8,PHIG:3526
A0A034T0A1,PHIG:3527
Q9HY15,PHIG:3528
A0A139Y2L7,PHIG:3529
B7UMA6,PHIG:3530
O93802,PHIG:3531
Q93C89,PHIG:3532
E1WAC0,PHIG:3533
H7C7N3,PHIG:3534
Q5A753,PHIG:3535
Q5AQ36,PHIG:3536
Q5AKU6,PHIG:3537
Q6XVV0,PHIG:3538
G4NJP7,PHIG:3539
A0A0E0SIZ6,PHIG:3540
I1RYI2,PHIG:3541
I1RJR9,PHIG:3542
I1S028,PHIG:3543
I1RZQ2,PHIG:3544
P0A3S3,PHIG:3545
A0A059ZHI3,PHIG:3546
Q8Z447,PHIG:3547
Q8Z2I0,PHIG:3548
G4NCA2,PHIG:3549
C6ZRH8,PHIG:3550
Q4W9Q8,PHIG:3551
A0A1D8PN26,PHIG:3552
Q59UY7,PHIG:3553
G2X5W3,PHIG:3554
T1Y4W2,PHIG:3555
T1Y5Y5,PHIG:3556
Q6R3R4,PHIG:3557
Q48S75,PHIG:3558
X5FD66,PHIG:3559
Q8TGD1,PHIG:3560
A0A0F6UGK4,PHIG:3561
Q5DIV2,PHIG:3562
Q9HV88,PHIG:3563
Q9HYJ7,PHIG:3564
G3XCV1,PHIG:3565
Q9HWG3,PHIG:3566
Q5X177,PHIG:3567
A0A2U2GZI4,PHIG:3568
Q8ZIW2,PHIG:3569
Q8YIE6,PHIG:3570
I1RKC9,PHIG:3571
I1RAX2,PHIG:3572
I1RY32,PHIG:3573
Q2MV49,PHIG:3574
Q2MV43,PHIG:3575
Q2MV46,PHIG:3576
Q5A7M9,PHIG:3577
A0A177DCJ2,PHIG:3578
Q59RB8,PHIG:3579
O13465,PHIG:3580
P08870,PHIG:3581
G7TE30,PHIG:3582
G7TM49,PHIG:3583
G7TE26,PHIG:3584
E9DWQ2,PHIG:3585
J9VN17,PHIG:3586
J9VWV3,PHIG:3587
J9VJ03,PHIG:3588
Q55JF3,PHIG:3589
F9XJ73,PHIG:3590
L2FK23,PHIG:3591
K3V3D7,PHIG:3592
Q9C0L9,PHIG:3593
Q59RG0,PHIG:3594
Q59RG1,PHIG:3595
P02557,PHIG:3596
Q5A683,PHIG:3597
J4KQD8,PHIG:3598
Q8KUC0,PHIG:3599
Q837N7,PHIG:3600
Q82Z33,PHIG:3601
Q834U9,PHIG:3602
G0ZS89,PHIG:3603
F5HEZ0,PHIG:3604
F5HAA8,PHIG:3605
Q58Z64,PHIG:3606
A0A0K0GI30,PHIG:3607
Q96UQ9,PHIG:3608
Q9C441,PHIG:3609
Q9C0P7,PHIG:3610
Q9C1K0,PHIG:3611
Q9Y7F1,PHIG:3612
E9EUQ4,PHIG:3613
P23926,PHIG:3614
D4I076,PHIG:3615
Q75PN0,PHIG:3616
J9VQE5,PHIG:3617
Q79LY0,PHIG:3618
I3G603,PHIG:3619
A6RUJ6,PHIG:3620
C0H5W5,PHIG:3621
C0H5W3,PHIG:3622
A6S414,PHIG:3623
B3H2N2,PHIG:3624
B3H2N1,PHIG:3625
J9VQ04,PHIG:3626
Q6FUI3,PHIG:3627
A0Q7H2,PHIG:3628
J9MT86,PHIG:3629
J9N257,PHIG:3630
A0A6B9WEF9,PHIG:3631
Q9Y7G8,PHIG:3632
G2XIN6,PHIG:3633
P06618,PHIG:3634
D7HX71,PHIG:3635
Q7MBB2,PHIG:3636
Q12634,PHIG:3637
Q3BTM6,PHIG:3638
U5U790,PHIG:3639
A0A164J6A6,PHIG:3640
W9B4M6,PHIG:3641
W9B4Q6,PHIG:3642
P0A9G2,PHIG:3643
P13738,PHIG:3644
P14727,PHIG:3645
Q9P900,PHIG:3646
Q881Q3,PHIG:3647
A0A0A2VP56,PHIG:3648
Q5A409,PHIG:3649
Q46877,PHIG:3650
Q9HEP9,PHIG:3651
I1RMR5,PHIG:3652
Q4I1H6,PHIG:3653
I1RFU6,PHIG:3654
A0A1C3YLQ0,PHIG:3655
I1S5R2,PHIG:3656
I1S8F9,PHIG:3657
I1S0G1,PHIG:3658
A0A098DW43,PHIG:3659
I1RZR4,PHIG:3660
Q88BF1,PHIG:3661
A0A384J4R7,PHIG:3662
A0A384K6A7,PHIG:3663
A0A384K000,PHIG:3664
Q75WC5,PHIG:3665
G4MT58,PHIG:3666
Q01928,PHIG:3667
P66719,PHIG:3668
Q4P8W4,PHIG:3669
Q6E9X8,PHIG:3670
G2XBR1,PHIG:3671
G4NH41,PHIG:3672
G4MPJ3,PHIG:3673
G4MUG1,PHIG:3674
G4MLK2,PHIG:3675
G4ND54,PHIG:3676
Q9HEW7,PHIG:3677
B3VBK9,PHIG:3678
Q2G2U9,PHIG:3679
Q8DQF1,PHIG:3680
Q9UVN7,PHIG:3681
A3QYW5,PHIG:3682
Q4W6D3,PHIG:3683
P63798,PHIG:3684
Q8ZQP4,PHIG:3685
Q8ZQ28,PHIG:3686
A0A0H3MB65,PHIG:3687
A0A0H3MCG4,PHIG:3688
A0A0H3MJS5,PHIG:3689
P0A2R2,PHIG:3690
Q56019,PHIG:3691
O54305,PHIG:3692
A0A0F6AZI6,PHIG:3693
P50859,PHIG:3694
Q9P872,PHIG:3695
A0A059ZR97,PHIG:3696
I1S047,PHIG:3697
I1RXT3,PHIG:3698
P19786,PHIG:3699
Q8XFU4,PHIG:3700
Q8Z8K9,PHIG:3701
O54506,PHIG:3702
Q04976,PHIG:3703
Q8Z7H2,PHIG:3704
P0A1I4,PHIG:3705
Q8Z4H3,PHIG:3706
Q8Z4H2,PHIG:3707
Q8Z4H1,PHIG:3708
Q8Z6A7,PHIG:3709
Q8PRN6,PHIG:3710
Q8PRM3,PHIG:3711
Q8PRK7,PHIG:3712
P33383,PHIG:3713
B1MK78,PHIG:3714
B1MK79,PHIG:3715
G2WY50,PHIG:3716
G4N8I6,PHIG:3717
G4MWX1,PHIG:3718
E3KHU8,PHIG:3719
V5VGK1,PHIG:3720
V5VCS6,PHIG:3721
